Absalons : Absaló,Absalò
desllanguit : desllanguir,desllanguit
desllanguits : desllanguir,desllanguit
deslligadora : deslligadora,deslligador
deslligadores : deslligadora,deslligador
deslligassada : deslligassar,deslligassat
deslligassades : deslligassar,deslligassat
deslligassat : deslligassar,deslligassat
deslligassats : deslligassar,deslligassat
deslligassen : deslligassar,deslligar
deslligasses : deslligassar,deslligar
deslligassin : deslligassar,deslligar
deslligassis : deslligassar,deslligar
deslligàs : deslligassar,deslligar
deslliure : deslliure,deslliurar
deslliures : deslliure,deslliurar
desmadeixada : desmadeixar,desmadeixat
desmadeixades : desmadeixar,desmadeixat
desmadeixat : desmadeixar,desmadeixat
desmadeixats : desmadeixar,desmadeixat
desmai : desmaiar,desmai
desmanegada : desmanegar,desmanegat
desmanegades : desmanegar,desmanegat
desmanegat : desmanegar,desmanegat
desmanegats : desmanegar,desmanegat
desmorrellada : desmorrellar,desmorrellada,desmorrellat
desmorrellades : desmorrellar,desmorrellada,desmorrellat
desmorrellat : desmorrellar,desmorrellat
desmorrellats : desmorrellar,desmorrellat
desmotadora : desmotador,desmotadora
desmotadores : desmotador,desmotadora
desmunt : desmunt,desmuntar
desnatada : desnatat,desnatar
desnatades : desnatat,desnatar
desnatadora : desnatadora,desnatador
desnatadores : desnatadora,desnatador
desnatat : desnatat,desnatar
desnatats : desnatat,desnatar
desnaturalitzada : desnaturalitzat,desnaturalitzar
desnaturalitzades : desnaturalitzat,desnaturalitzar
desnaturalitzat : desnaturalitzat,desnaturalitzar
desnaturalitzats : desnaturalitzat,desnaturalitzar
desnivell : desnivellar,desnivell
desocupada : desocupar,desocupat
desocupades : desocupar,desocupat
desocupat : desocupar,desocupat
desocupats : desocupar,desocupat
desodorant : desodorar,desodorant
desolada : desolar,desolat
desolades : desolar,desolat
desolat : desolar,desolat
desolats : desolar,desolat
desorbitada : desorbitat,desorbitar
desorbitades : desorbitat,desorbitar
desorbitat : desorbitat,desorbitar
desorbitats : desorbitat,desorbitar
desordenada : desordenat,desordenar
desordenades : desordenat,desordenar
desordenat : desordenat,desordenar
desordenats : desordenat,desordenar
desorganitzada : desorganitzar,desorganitzat
desorganitzades : desorganitzar,desorganitzat
desorganitzat : desorganitzar,desorganitzat
desorganitzats : desorganitzar,desorganitzat
desormeig : desormejar,desormeig
desoxidant : desoxidant,desoxidar
despariona : desparió,desparionar
despariones : desparió,desparionar
despatx : despatx,despatxar
despecega : despecegar,despecec
despecegues : despecegar,despecec
despedida : despedir,despedida
despedides : despedir,despedida
despentolada : despentolat,despentolar
despentolades : despentolat,despentolar
despentolat : despentolat,despentolar
despentolats : despentolat,despentolar
desperdigolada : desperdigolar,desperdigolat
desperdigolades : desperdigolar,desperdigolat
desperdigolat : desperdigolar,desperdigolat
desperdigolats : desperdigolar,desperdigolat
despernegada : despernegar,despernegat
despernegades : despernegar,despernegat
despernegat : despernegar,despernegat
despernegats : despernegar,despernegat
despert : despertar,despert
desperta : despertar,desperta,despert
despertada : despertada,despertar
despertades : despertada,despertar
despertes : despertar,desperta,despert
despesa : despendre,despesa
despeses : despendre,despesa
despietada : despietat,despietat2
despietades : despietat,despietat2
despietat : despietat,despietat2,despietat1
despietats : despietat,despietat2,despietat1
despistada : despistar,despistat
despistades : despistar,despistat
despistat : despistar,despistat
despistats : despistar,despistat
despit : despit,despitar
despitralada : despitralar,despitralat
despitralades : despitralar,despitralat
despitralat : despitralar,despitralat
despitralats : despitralar,despitralat
desplaent : desplaent,desplaure
desplantada : desplantada,desplantar
desplantades : desplantada,desplantar
desplom : desplomar,desplom
despoblat : despoblar,despoblat
despoblats : despoblar,despoblat
despoder : despoderar,despoder
despolpadora : despolpador,despolpadora
despolpadores : despolpador,despolpadora
despresa : desprendre,despresa
despreses : desprendre,despresa
desproporcionada : desproporcionat,desproporcionar
desproporcionades : desproporcionat,desproporcionar
desproporcionat : desproporcionat,desproporcionar
desproporcionats : desproporcionat,desproporcionar
desprotegida : desprotegir,desprotegit
desprotegides : desprotegir,desprotegit
desprotegit : desprotegir,desprotegit
desprotegits : desprotegir,desprotegit
després : desprendre,després
despull : despullar,despull
despulla : despullar,despulla
despullada : despullar,despullat
despullades : despullar,despullat
despullat : despullar,despullat
despullats : despullar,despullat
despulles : despullar,despulla
desqueixalada : desqueixalar,desqueixalat
desqueixalades : desqueixalar,desqueixalat
desqueixalat : desqueixalar,desqueixalat
desqueixalats : desqueixalar,desqueixalat
dessaladora : dessaladora,dessalador
dessaladores : dessaladora,dessalador
dessalinitzadora : dessalinitzadora,dessalinitzador
dessalinitzadores : dessalinitzadora,dessalinitzador
dessecant : dessecant,dessecar
desset : desset1,desset
dessubstanciada : dessubstanciar,dessubstanciat
dessubstanciades : dessubstanciar,dessubstanciat
dessubstanciat : dessubstanciar,dessubstanciat
dessubstanciats : dessubstanciar,dessubstanciat
destacada : destacar,destacat
destacades : destacar,destacat
destacat : destacar,destacat
destacats : destacar,destacat
destarotada : destarotat,destarotar
destarotades : destarotat,destarotar
destarotat : destarotat,destarotar
destarotats : destarotat,destarotar
destil·lat : destil·lar,destil·lat
destil·lats : destil·lar,destil·lat
destorb : destorbar,destorb
destorcem : destorçar,destòrcer
destorcen : destorçar,destòrcer
destorces : destorçar,destòrcer
destorcessen : destorçar,destòrcer
destorcesses : destorçar,destòrcer
destorcessin : destorçar,destòrcer
destorcessis : destorçar,destòrcer
destorceu : destorçar,destòrcer
destorci : destorçar,destòrcer
destorcin : destorçar,destòrcer
destorcis : destorçar,destòrcer
destorcés : destorçar,destòrcer
destorcéssem : destorçar,destòrcer
destorcésseu : destorçar,destòrcer
destorcéssim : destorçar,destòrcer
destorcéssiu : destorçar,destòrcer
destorcí : destorçar,destòrcer
destorç : destorçar,destòrcer
destorça : destorçar,destòrcer
destorço : destorçar,destòrcer
destra : destrar,destra,destre
destram : destrar,destramar
destrava : destrar,destravar
destraven : destrar,destravar
destraves : destrar,destravar
destre : destrar,destre
destres : destrar,destra,destre
destret : destrènyer,destret
destrets : destrènyer,destret
destrossa : destrossar,destrossa
destrosses : destrossar,destrossa
desvanida : desvanir,desvanit
desvanides : desvanir,desvanit
desvanit : desvanir,desvanit
desvanits : desvanir,desvanit
desvergonyida : desvergonyir,desvergonyit
desvergonyides : desvergonyir,desvergonyit
desvergonyit : desvergonyir,desvergonyit
desvergonyits : desvergonyir,desvergonyit
desvetlada : desvetlar,desvetlat
desvetlades : desvetlar,desvetlat
desvetlat : desvetlar,desvetlat
desvetlats : desvetlar,desvetlat
desús : desús,desusar
detall : detall,detallar
detallada : detallar,detallat
detallades : detallar,detallat
detallat : detallar,detallat
detallats : detallar,detallat
determinada : determinat,determinar
determinades : determinat,determinar
determinant : determinant,determinar
determinat : determinat,determinar
determinats : determinat,determinar
determini : determini,determinar
determinis : determini,determinar
detinguda : detenir,detingut
detingudes : detenir,detingut
detingut : detenir,detingut
detinguts : detenir,detingut
detonant : detonant,detonar
deu : deu1,deu2,deu,deure,dar
deumesona : deumesona,deumesó
deumesones : deumesona,deumesó
deus : deure,deu1,deu2
devora : devora,devorar
devorant : devorant,devorar
devuit : devuit,devuit1
dextrans : dextran,dextrà
dextrina : dextrina,dextrinar
dextrines : dextrina,dextrinar
dg : diumenge,dg
diafragma : diafragma,diafragmar
diafragmes : diafragma,diafragmar
diagrama : diagrama,diagramar
diagrames : diagrama,diagramar
dialectalitzant : dialectalitzar,dialectalitzant
dialipètala : dialipètal,dialipètala
dialipètales : dialipètal,dialipètala
dialisèpala : dialisèpala,dialisèpal
dialisèpales : dialisèpala,dialisèpal
dialitzat : dialitzar,dialitzat
dialitzats : dialitzar,dialitzat
dialitèpala : dialitèpal,dialitèpala
dialitèpales : dialitèpal,dialitèpala
dialogant : dialogant,dialogar
diamant : diamantar,diamant
diamantí : diamantar,diamantí
diapositiva : diapositiva,diapositivar
diapositives : diapositiva,diapositivar
diatomàcia : diatomàcia,diatomaci
diatomàcies : diatomàcia,diatomaci
dibuix : dibuix,dibuixar
dibuixada : dibuixar,dibuixat
dibuixades : dibuixar,dibuixat
dibuixant : dibuixar,dibuixant
dibuixat : dibuixar,dibuixat
dibuixats : dibuixar,dibuixat
dic : dic,dir
dicotiledònia : dicotiledònia,dicotiledoni
dicotiledònies : dicotiledònia,dicotiledoni
dictam : dictam,dictar
dictat : dictat,dictar
dictats : dictat,dictar
didàctica : didàctic,didàctica
didàctiques : didàctic,didàctica
dietètica : dietètic,dietètica
dietètiques : dietètic,dietètica
difamant : difamar,difamant
diferents : diferent,diferents
dificerca : dificerc,dificerca
dificerques : dificerc,dificerca
dificultat : dificultat,dificultar
dificultats : dificultat,dificultar
diftong : diftongar,diftong
digesta : digesta,digest
digestes : digesta,digest
digna : digne,dignar
digne : digne,dignar
dignes : digne,dignar
dilatada : dilatat,dilatar
dilatades : dilatat,dilatar
dilatat : dilatat,dilatar
dilatats : dilatat,dilatar
diluvià : diluvià,diluviar
dina : dina,dinar
dinada : dinada,dinar
dinades : dinada,dinar
dinamita : dinamita,dinamitar
dinamites : dinamita,dinamitar
dindi : dindi,dindar
dindis : dindi,dindar
dines : dina,dinar
dinoflagel·lada : dinoflagel·lat,dinoflagel·lada
dinoflagel·lades : dinoflagel·lat,dinoflagel·lada
dinou : dinou,dinou1
dinàmica : dinàmic,dinàmica
dinàmiques : dinàmic,dinàmica
dioptres : dioptra,dioptre
diploma : diploma,diplomar
diplomada : diplomat,diplomar
diplomades : diplomat,diplomar
diplomat : diplomat,diplomar
diplomats : diplomat,diplomar
diplomes : diploma,diplomar
dipositant : dipositar,dipositant
dipositaria : dipositar,dipositaria
dipositaries : dipositar,dipositaria
diputada : diputat,diputar
diputades : diputat,diputar
diputat : diputat,diputar
diputats : diputat,diputar
disbauxa : disbauxa,disbauxar
disbauxada : disbauxar,disbauxat
disbauxades : disbauxar,disbauxat
disbauxat : disbauxar,disbauxat
disbauxats : disbauxar,disbauxat
disbauxes : disbauxa,disbauxar
discapacitat : discapacitat2,discapacitat1
discapacitats : discapacitat2,discapacitat1
disciplina : disciplinar,disciplina
disciplines : disciplinar,disciplina
discordant : discordant,discordar
discorde : discorde,discordar
discordes : discorde,discordar
discos : disc,disco
discrepant : discrepant,discrepar
discriminada : discriminat,discriminar
discriminades : discriminat,discriminar
discriminant : discriminar,discriminant
discriminat : discriminat,discriminar
discriminats : discriminat,discriminar
disculpa : disculpar,disculpa
disculpes : disculpar,disculpa
discutida : discutit,discutir
discutides : discutit,discutir
discutit : discutit,discutir
discutits : discutit,discutir
disfressa : disfressar,disfressa
disfresses : disfressar,disfressa
disgregant : disgregar,disgregant
disgust : disgust,disgustar
dispar : dispar,disparar
disparada : disparar,disparada
disparades : disparar,disparada
dispensa : dispensar,dispensa
dispenses : dispensar,dispensa
dispers : dispersar,dispers
dispersa : dispersar,dispers
dispersant : dispersar,dispersant
disperses : dispersar,dispers
disputa : disputa,disputar
disputada : disputar,disputat
disputades : disputar,disputat
disputant : disputar,disputant
disputat : disputar,disputat
disputats : disputar,disputat
disputes : disputa,disputar
dissemblant : dissemblar,dissemblant
disseny : disseny,dissenyar
dissertant : dissertar,dissertant
disset : disset1,disset
dissipada : dissipar,dissipat
dissipades : dissipar,dissipat
dissipant : dissipar,dissipant
dissipat : dissipar,dissipat
dissipats : dissipar,dissipat
dissonant : dissonant,dissonar
distant : distar,distant
distingida : distingit,distingir
distingides : distingit,distingir
distingit : distingit,distingir
distingits : distingit,distingir
distret : distret,distreure
distreta : distret,distreure
distretes : distret,distreure
distrets : distret,distreure
distés : distar,distendre
dit : dit,dir
dita : dita,dir
dites : dita,dir
dits : dit,dir
diu : diu,dir
diumengina : diumengina,diumengí
diumengines : diumengina,diumengí
dius : diu,dir
diva : diva,divo
divagant : divagant,divagar
diverses : divers,diversos
diversos : divers,diversos
divertida : divertir,divertit
divertides : divertir,divertit
divertit : divertir,divertit
divertits : divertir,divertit
dives : diva,divo
dividida : dividit,dividir
dividides : dividit,dividir
dividit : dividit,dividir
dividits : dividit,dividir
divisa : divisa,divisar
divises : divisa,divisar
divorciada : divorciat,divorciar
divorciades : divorciat,divorciar
divorciat : divorciat,divorciar
divorciats : divorciat,divorciar
divuit : divuit,divuit1
divulgada : divulgat,divulgar
divulgades : divulgat,divulgar
divulgat : divulgat,divulgar
divulgats : divulgat,divulgar
divís : divís,divisar
diòptrica : diòptric,diòptrica
diòptriques : diòptric,diòptrica
dl : dilluns,dl
dm : dm,dimarts
dobla : doblar,dobla
doble : doblar,doble
doblegada : doblegada,doblegar
doblegades : doblegada,doblegar
dobles : doblar,doble,dobla
doctor : doctor,doctorar
doctora : doctor,doctorar
doctorat : doctorat,doctorar
doctorats : doctorat,doctorar
doctores : doctor,doctorar
doctoresses : doctoressa,doctorar
document : document,documentar
documentada : documentat,documentar
documentades : documentat,documentar
documentat : documentat,documentar
documentats : documentat,documentar
dol : dolar,dol,doldre
dolem : dolar,doldre
dolen : dolar,doldre
dolent : dolent,doldre
doleu : dolar,doldre
dols : doldre,dol
dom : domar,dom
doma : domar,doma
domes : domar,doma
dominant : dominant,dominar
domini : dominar,domini
dominis : dominar,domini
domàs : domar,domàs
domòtica : domòtic,domòtica
domòtiques : domòtic,domòtica
don : donar,don
dona : dona,donar
donada : donar,donat
donades : donar,donat
donam : donar,donam
donant : donant,donar
donasses : donar,donassa
donat : donar,donat
donats : donar,donat
dones : dona,donar
dopa : dopar,dopa
dopes : dopar,dopa
dormida : dormida,dormir
dormides : dormida,dormir
dormit : dormitar,dormir
dos : dos1,dosar,dos
dosi : dosar,dosi
dosis : dosar,dosi
dot : dot,dotar
dotze : dotze,dotze1
dotzena : dotzena,dotzè
dotzenes : dotzena,dotzè
draga : draga,dragar
dragant : dragant,dragar
dragea : dragear,dragea
dragees : dragear,dragea
drago : dragar,drago
dragonada : dragonada,dragonat
dragonades : dragonada,dragonat
dragues : draga,dragar
drap : drap,drapar
drapada : drapada,drapar
drapades : drapada,drapar
dren : drenar,dren
dreta : dret,dreta
dretes : dret,dreta
dring : dring,dringar
dringadissa : dringadissa,dringadís
dringadisses : dringadissa,dringadís
droga : drogar,droga
drogada : drogada,drogar
drogades : drogada,drogar
drogues : drogar,droga
dropa : dropo,dropar,dropa
dropes : dropo,dropar,dropa
dropo : dropar,dropo
duana : duanar,duana
duanes : duanar,duana
dubte : dubte,dubtar
dubtes : dubte,dubtar
duc : duc,dur
duges : dujar,duja
duja : dujar,duja
dujat : dujar,dujat
dujats : dujar,dujat
dulcificant : dulcificar,dulcificant
duplicat : duplicat,duplicar
duplicats : duplicat,duplicar
dur : durar,dur
dura : dura,durar,dur
durada : durar,durada
durades : durar,durada
duran : duran,dur
durant : durant,durar
durem : durar,dur
dures : dura,durar,dur
dureu : durar,dur
duro : duro,durar
durà : durar,dur
duràs : durar,dur
duta : duta,dur
dutes : duta,dur
dutxa : dutxar,dutxa
dutxes : dutxar,dutxa
dàcia : dàcia,daci
dàcies : dàcia,daci
dècades : dècada,dècade
dècima : dècim,dècima
dècimes : dècim,dècima
dèctica : dèctica,dèctic
dèctiques : dèctica,dèctic
dècuple : dècuple2,dècuple1,dècuple
dècuples : dècuple2,dècuple1,dècuple
dèlia : deli,dèlia
dèlies : deli,dèlia
dènou : dènou,dènou1
dèsset : dèsset1,dèsset
díhuit : díhuit,díhuit1
ecdòtica : ecdòtica,ecdòtic
ecdòtiques : ecdòtica,ecdòtic
eclesiàstica : eclesiàstic,eclesiàstica
eclesiàstiques : eclesiàstic,eclesiàstica
eclipsi : eclipsi,eclipsar
eclipsis : eclipsi,eclipsar
eclíptica : eclíptica,eclíptic
eclíptiques : eclíptica,eclíptic
ecètica : ecètica,ecètic
ecètiques : ecètica,ecètic
edificant : edificar,edificant
educada : educat,educar
educades : educat,educar
educat : educat,educar
educats : educat,educar
edulcorant : edulcorar,edulcorant
efeminada : efeminar,efeminat
efeminades : efeminar,efeminat
efeminat : efeminar,efeminat
efeminats : efeminar,efeminat
efemèrides : efemèride,efemèrides
efes : efe,efa
efèsia : efesi,efèsia
efèsies : efesi,efèsia
efímera : efímer,efímera
efímeres : efímer,efímera
eguina : eguinar,eguí
eguines : eguinar,eguí
eixalada : eixalada,eixalar
eixalades : eixalada,eixalar
eixalava : eixalavar,eixalar
eixalaven : eixalavar,eixalar
eixalaves : eixalavar,eixalar
eixam : eixam,eixamar
eixamenada : eixamenada,eixamenar
eixamenades : eixamenada,eixamenar
eixampla : eixamplar,eixampla
eixamplada : eixamplar,eixamplada
eixamplades : eixamplar,eixamplada
eixample : eixamplar,eixample
eixamples : eixample,eixamplar,eixampla
eixancamallada : eixancamallat,eixancamallar
eixancamallades : eixancamallat,eixancamallar
eixancamallat : eixancamallat,eixancamallar
eixancamallats : eixancamallat,eixancamallar
eixarm : eixarm,eixarmar
eixartell : eixartellar,eixartell
eixavuiro : eixavuiro,eixavuirar
eixermada : eixermada,eixermar
eixermades : eixermada,eixermar
eixida : eixir,eixida
eixides : eixir,eixida
eixiu : eixir,eixiu
eixivern : eixivernar,eixivern
eixivernada : eixivernar,eixivernada
eixivernades : eixivernar,eixivernada
eixorbí : eixorbir,eixorbar
eixos : eixe,eix
eixugada : eixugar,eixugada
eixugades : eixugar,eixugada
eixugamans : eixugamans,eixugamà
el : ell,el
elaborada : elaborat,elaborar
elaborades : elaborat,elaborar
elaborat : elaborat,elaborar
elaborats : elaborat,elaborar
electritzant : electritzant,electritzar
electroacústica : electroacústica,electroacústic
electroacústiques : electroacústica,electroacústic
electrocinètica : electrocinètic,electrocinètica
electrocinètiques : electrocinètic,electrocinètica
electrodinàmica : electrodinàmic,electrodinàmica
electrodinàmiques : electrodinàmic,electrodinàmica
electroestàtica : electroestàtica,electroestàtic
electroestàtiques : electroestàtica,electroestàtic
electromecànica : electromecànic,electromecànica
electromecàniques : electromecànic,electromecànica
electroquímica : electroquímica,electroquímic
electroquímiques : electroquímica,electroquímic
electrònica : electrònic,electrònica
electròniques : electrònic,electrònica
elegia : elegir,elegia
elegida : elegir,elegit
elegides : elegir,elegit
elegies : elegir,elegia
elegit : elegir,elegit
elegits : elegir,elegit
eles : ele,ela
elevada : elevat,elevar
elevades : elevat,elevar
elevat : elevat,elevar
elevats : elevat,elevar
eliminant : eliminant,eliminar
eliminatòria : eliminatòria,eliminatori
eliminatòries : eliminatòria,eliminatori
els : ell,el
embadinada : embadinada,embadinar
embadinades : embadinada,embadinar
embaf : embafar,embaf
embalatge : embalatjar,embalatge
embalatges : embalatjar,embalatge
embalbí : embalbar,embalbir
embalum : embalum,embalumar
embarassada : embarassar,embarassat
embarassades : embarassar,embarassat
embarassat : embarassar,embarassat
embarassats : embarassar,embarassat
embarcada : embarcada,embarcar
embarcades : embarcada,embarcar
embarg : embarg,embargar
embarrat : embarrat,embarrar
embarrats : embarrat,embarrar
embarriada : embarriada,embarriar
embarriades : embarriada,embarriar
embarum : embarumar,embarum
embaràs : embarassar,embaràs
embassada : embassar,embassada
embassades : embassar,embassada
embast : embastar,embast
embasta : embasta,embastar
embastes : embasta,embastar
embenadora : embenador,embenadora
embenadores : embenador,embenadora
embenat : embenat,embenar
embenats : embenat,embenar
embigat : embigat,embigar
embigats : embigat,embigar
emblanquinada : emblanquinar,emblanquinada
emblanquinades : emblanquinar,emblanquinada
emblanquí : emblanquir,emblancar
emblemàtica : emblemàtica,emblemàtic
emblemàtiques : emblemàtica,emblemàtic
emboc : embocar,emboc
embocada : embocada,embocar
embocades : embocada,embocar
emboetat : emboetat,emboetar
emboetats : emboetat,emboetar
emboiregada : emboiregar,emboiregat
emboiregades : emboiregar,emboiregat
emboiregat : emboiregar,emboiregat
emboiregats : emboiregar,emboiregat
embolada : embolar,embolada
embolades : embolar,embolada
embolcall : embolcall,embolcallar
embolic : embolicar,embolic
emborrada : emborrar,emborrada
emborrades : emborrar,emborrada
emborrassen : emborrar,emborrassar
emborrasses : emborrar,emborrassar
emborrassin : emborrar,emborrassar
emborrassis : emborrar,emborrassar
emborràs : emborrar,emborrassar
embosca : emboscar,embosca
emboscada : emboscar,emboscada
emboscades : emboscar,emboscada
embosques : emboscar,embosca
embotiguem : embotir,embotigar
embotigueu : embotir,embotigar
embotit : embotit,embotir
embotits : embotit,embotir
embotxada : embotxada,embotxar
embotxades : embotxada,embotxar
embotí : embotar,embotir
emboç : emboçar,emboç
embriaga : embriagar,embriac
embriagues : embriagar,embriac
embroc : embrocar,embroc
embroll : embrollar,embroll
embrolla : embrolla,embrollar
embrollada : embrollat,embrollar
embrollades : embrollat,embrollar
embrollat : embrollat,embrollar
embrollats : embrollat,embrollar
embrolles : embrolla,embrollar
embromat : embromat,embromar
embromats : embromat,embromar
embruix : embruix,embruixar
embrutí : embrutar,embrutir
embull : embull,embullar
embullada : embullat,embullar
embullades : embullat,embullar
embullat : embullat,embullar
embullats : embullat,embullar
embussada : embussar,embussada
embussades : embussar,embussada
embús : embús,embussar
emes : ema,eme
emigrant : emigrar,emigrant
emigrat : emigrat,emigrar
emigrats : emigrat,emigrar
emmalurí : emmalurar,emmalurir
emmaressen : emmaressar,emmarar
emmaresses : emmaressar,emmarar
emmaressin : emmaressar,emmarar
emmaressis : emmaressar,emmarar
emmascara : emmascarar,emmascara
emmascares : emmascarar,emmascara
emmetxat : emmetxat,emmetxar
emmetxats : emmetxat,emmetxar
emocionada : emocionar,emocionat
emocionades : emocionar,emocionat
emocionant : emocionar,emocionant
emocionat : emocionar,emocionat
emocionats : emocionar,emocionat
empacat : empacat,empacar
empacats : empacat,empacar
empait : empait,empaitar
empaitada : empaitada,empaitar
empaitades : empaitada,empaitar
empall : empall,empallar
empal·liada : empal·liar,empal·liada
empal·liades : empal·liar,empal·liada
empanada : empanada,empanar
empanades : empanada,empanar
empapatx : empapatxar,empapatx
empaperat : empaperat,empaperar
empaperats : empaperat,empaperar
empara : empara,emparar
emparament : emparamentar,emparament
emparedat : emparedat,emparedar
emparedats : emparedat,emparedar
empares : empara,emparar
emparrat : emparrar,emparrat
emparrats : emparrar,emparrat
empassegada : empassegar,empassegada
empassegades : empassegar,empassegada
empast : empastar,empast
empastat : empastar,empastat
empastats : empastar,empastat
empastifada : empastifar,empastifada
empastifades : empastifar,empastifada
empastrada : empastrar,empastrada
empastrades : empastrar,empastrada
empastre : empastrar,empastre
empastres : empastrar,empastre
empat : empat,empatar
empatoll : empatollar,empatoll
empatollada : empatollada,empatollar
empatollades : empatollada,empatollar
empatx : empatxar,empatx
empavesada : empavesada,empavesar
empavesades : empavesada,empavesar
empavesat : empavesar,empavesat
empavesats : empavesar,empavesat
empedrat : empedrar,empedrat
empedrats : empedrar,empedrat
empedreïda : empedreït,empedreir
empedreïdes : empedreït,empedreir
empedreït : empedreït,empedreir
empedreïts : empedreït,empedreir
empelt : empelt,empeltar
empeltada : empeltar,empeltada
empeltades : empeltar,empeltada
empenta : empenta,empentar
empentes : empenta,empentar
empenya : empènyer,empenya
empenyes : empènyer,empenya
empesa : empènyer,empesar,empesa
empescada : empescada,empescar
empescades : empescada,empescar
empeses : empènyer,empesar,empesa
empestada : empestar,empestat
empestades : empestar,empestat
empestat : empestar,empestat
empestats : empestar,empestat
empinada : empinat,empinar
empinades : empinat,empinar
empinat : empinat,empinar
empinats : empinat,empinar
empindongada : empindongar,empindongat
empindongades : empindongar,empindongat
empindongat : empindongar,empindongat
empindongats : empindongar,empindongat
empipada : empipar,empipada
empipades : empipar,empipada
empitrada : empitrada,empitrar
empitrades : empitrada,empitrar
emplastre : emplastre,emplastrar
emplastres : emplastre,emplastrar
emplomat : emplomat,emplomar
emplomats : emplomat,emplomar
empopada : empopar,empopada
empopades : empopar,empopada
empostat : empostar,empostat
empostats : empostar,empostat
empostissada : empostissada,empostissar
empostissades : empostissada,empostissar
empostissat : empostissar,empostissat
empostissats : empostissar,empostissat
empre : empre,emprar
empremta : empremtar,empremta
empremtes : empremtar,empremta
emprenyada : emprenyat,emprenyar
emprenyades : emprenyat,emprenyar
emprenyat : emprenyat,emprenyar
emprenyats : emprenyat,emprenyar
empres : empre,emprar
empresa : emprendre,empresa
empreses : emprendre,empresa
emprova : emprova,emprovar
emprovador : emprovador2,emprovador1
emprovadors : emprovador2,emprovador1
emproves : emprova,emprovar
emprés : emprendre,emprar
empunyant : empunyar,empunyant
empès : empènyer,empesar
emulsionant : emulsionant,emulsionar
enamorada : enamorat,enamorar
enamorades : enamorat,enamorar
enamorat : enamorat,enamorar
enamorats : enamorat,enamorar
enant : enant,enantar
enasprí : enasprir,enasprar
encadellat : encadellat,encadellar
encadellats : encadellat,encadellar
encadufada : encadufada,encadufar
encadufades : encadufada,encadufar
encaix : encaixar,encaix
encaixada : encaixada,encaixar
encaixades : encaixada,encaixar
encaixadora : encaixadora,encaixador
encaixadores : encaixadora,encaixador
encall : encallar,encall
encallada : encallar,encallada
encallades : encallar,encallada
encallí : encallar,encallir
encalç : encalç,encalçar
encalçant : encalçar,encalçant
encamellada : encamellada,encamellar
encamellades : encamellada,encamellar
encamisada : encamisada,encamisar
encamisades : encamisada,encamisar
encanada : encanar,encanat
encanades : encanar,encanat
encanat : encanar,encanat
encanats : encanar,encanat
encant : encantar,encant
encantada : encantar,encantat
encantades : encantar,encantat
encantat : encantar,encantat
encantats : encantar,encantat
encantàries : encantària,encantàries
encanyat : encanyat,encanyar
encanyats : encanyat,encanyar
encanyissada : encanyissar,encanyissada
encanyissades : encanyissar,encanyissada
encanyissat : encanyissar,encanyissat
encanyissats : encanyissar,encanyissat
encanyonada : encanyonar,encanyonada
encanyonades : encanyonar,encanyonada
encara : encarar,encara
encaramel·lat : encaramel·lat,encaramel·lar
encaramel·lats : encaramel·lat,encaramel·lar
encarida : encarit,encarir
encarides : encarit,encarir
encarit : encarit,encarir
encarits : encarit,encarir
encarnat : encarnat,encarnar
encarnats : encarnat,encarnar
encarregada : encarregat,encarregar
encarregades : encarregat,encarregar
encarregat : encarregat,encarregar
encarregats : encarregat,encarregar
encartellada : encartellar,encartellada
encartellades : encartellar,encartellada
encarí : encarar,encarir
encasellat : encasellar,encasellat
encasellats : encasellar,encasellat
encast : encastar,encast
encatifat : encatifar,encatifat
encatifats : encatifar,encatifat
encavalcant : encavalcant,encavalcar
encavallada : encavallada,encavallar
encavallades : encavallada,encavallar
enceb : enceb,encebar
encendre : encendrar,encendre
encendregada : encendregada,encendregar
encendregades : encendregada,encendregar
encendrem : encendrar,encendre
encendreu : encendrar,encendre
encendrà : encendrar,encendre
encendràs : encendrar,encendre
encens : encensar,encendre,encens
encensada : encensar,encensada
encensades : encensar,encensada
encep : encep,encepar
encepegada : encepegada,encepegar
encepegades : encepegada,encepegar
encerada : encerar,encerada
encerades : encerar,encerada
enceradora : encerador,enceradora
enceradores : encerador,enceradora
encerat : encerar,encerat
encerats : encerar,encerat
encerrada : encerrar,encerrada
encerrades : encerrar,encerrada
encerregada : encerregada,encerregar
encerregades : encerregada,encerregar
encerrosada : encerrosada,encerrosar
encerrosades : encerrosada,encerrosar
encert : encert,encertar
encertada : encertat,encertar
encertades : encertat,encertar
encertant : encertar,encertant
encertat : encertat,encertar
encertats : encertat,encertar
encertí : encertir,encertar
encesa : encendre,encesa
enceses : encendre,encesa
encestada : encestar,encestada
encestades : encestar,encestada
encet : encetar,encet
encetada : encetar,encetada
encetades : encetar,encetada
enciam : enciam,enciamar
enciamada : enciamada,enciamar
enciamades : enciamada,enciamar
encinta : encintar,encinta
encintes : encintar,encinta
encisam : encisar,encisamar,encisam
encisamada : encisamar,encisamada
encisamades : encisamar,encisamada
encistellada : encistellada,encistellar
encistellades : encistellada,encistellar
enclosa : enclosa,encloure
encloses : enclosa,encloure
encobert : encobrir,encobertar
encoberta : encobrir,encobertar
encobertes : encobrir,encobertar
encoblada : encoblar,encoblada
encoblades : encoblar,encoblada
